Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
399,--,400.0,3.96816,0.927877,0.687627,52.1412,1.80417,0.590232,75.2298,2.46322,0.434608,82.5349,2.15506,1.05435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
400,--,400.0,3.2273,0.600818,0.576024,69.9246,1.75528,0.250099,66.0234,1.62864,0.422499,54.0904,2.49991,0.828602,1.8847824,339.17102,25.01235,116.30952,1.0,1.6288409,344.2963,75.29628,109.69799,1.632361,343.0748,57.60199,15.325102,1.3495675,330.44983,100.0,21.880928,3.266415,327.24042,4254.0103,2.4999037,339.45642,4248.91,15.325122,116.30866,0.648566,0.04785165,0.10416613,0.19941624,0.08716734,0.76175964,0.15107301,0.0,0.8497443,0.04053309,0.1097226,0.0,0.2031443,0.7620737,0.034782026,0.0,77.738396,100.000015,100.0,100.0,100.000046,43.752743,47.411297,53.74904,78.90206,78.67416,270.97412,400.0,108.38964,228.62668,0.47415876,68.36069,5.148013,67.06735,68.92508,6.8026347,8.519657,14.089686,4.5473075,3.4736023,3.2796474,8.465909,0.016143225,0.004012885,0.0060991845,1.751985,2.8569407,58.92659,60.571186,63.79935,68.780396,71.304436
401,--,450.0,3.89062,0.977213,0.741943,78.1,2.08325,0.46618,56.6875,2.63709,0.437818,50.2802,1.21124,0.951188,2.8685582,329.83646,46.620247,154.51231,1.0,2.6372159,343.56396,65.21679,141.96945,2.9393349,351.2501,74.194115,21.474531,2.5084891,327.7098,99.9999,33.995,2.1505907,323.4302,4757.0986,1.2112373,336.23465,4754.464,21.474539,154.51202,0.730531,0.0017216181,0.048018977,0.2197284,0.11188636,0.8097211,0.07839255,0.0,0.8877486,0.001486214,0.11076518,0.0,0.20462199,0.76761705,0.027760953,0.0,100.0,100.0,100.0,100.00005,100.000046,54.20323,54.58639,54.938652,57.147274,66.90968,261.29053,450.0,117.58074,257.55563,0.45698172,61.87673,4.6169024,91.45519,64.96069,5.3071055,10.087209,4.882521,4.081738,3.814152,3.6571798,14.642728,0.024984773,0.0071328855,0.009280718,2.0754917,4.5795503,55.221027,57.46892,60.71303,64.85895,70.52535
402,--,450.0,3.26274,0.82593,0.545199,60.4487,1.6399,0.865081,63.3145,1.8133,0.476932,80.1036,1.67983,0.819028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
403,--,450.0,3.59201,0.858481,0.396536,79.5702,3.95066,0.553842,76.1748,2.54722,0.458475,83.2322,2.68707,1.00985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,--,450.0,2.71962,0.826939,0.468381,58.749,3.82433,0.681474,64.3913,2.09486,0.470882,58.5265,1.49266,1.24038,2.82739,337.52737,68.189964,292.15387,1.0,2.098419,345.38095,59.34805,281.94193,2.798952,331.8989,46.83826,9.2498255,2.5984135,336.3855,99.99999,19.459103,2.4590096,331.6765,4995.8096,1.4926564,341.61047,4992.908,9.249818,292.15353,0.7047592,0.016609121,0.07044878,0.20818295,0.1487147,0.75411475,0.09717057,0.0,0.95416784,0.014336525,0.03149566,0.0,0.19810301,0.7431618,0.05873517,0.0,62.38723,92.97898,100.000015,100.00002,100.00002,66.77,62.3335,60.694912,68.78592,67.43157,285.6763,450.0,128.55434,257.75232,0.4984436,55.457203,3.7490854,72.24542,71.8413,6.66556,5.997259,13.820908,5.753015,4.0486646,3.7266414,12.306428,0.02630769,0.008301376,0.013022818,3.841746,2.8374195,63.174736,64.608604,67.35192,71.57403,73.13161
405,--,450.0,2.79795,0.809006,0.92102,82.7896,1.79407,0.378032,67.6914,1.31822,0.479887,81.6266,1.72538,1.21839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
406,--,450.0,3.84774,0.782543,0.446,75.8796,1.95496,0.514438,54.4613,1.23901,0.4157,56.9162,1.0907,0.849639,1.681419,327.60455,51.460278,147.58383,1.0,1.2402452,345.45798,60.577618,142.25574,1.4027692,349.02985,44.599644,17.165659,1.0541114,332.97006,100.0,22.477182,1.9280738,330.0662,4564.3853,1.0906959,341.17673,4561.031,17.16568,147.58327,0.695408,0.020743435,0.16520283,0.11864575,0.096123695,0.7356514,0.16822492,0.0,0.85564697,0.017070774,0.12728225,0.0,0.2005735,0.7524296,0.046996877,0.0,61.645058,79.194824,95.685875,100.0,100.0,47.08697,53.866085,68.99672,71.56548,67.61295,265.93094,450.0,119.66892,257.0785,0.46507007,69.689575,4.891833,68.54224,75.02504,7.121771,5.1419926,8.092494,13.312382,5.4003725,3.7037404,7.4387217,0.015370374,0.003576959,0.0059297634,1.9611651,3.0155966,60.400143,64.08942,68.7829,71.186516,72.96868
407,--,450.0,2.62203,0.861928,0.901644,83.2021,2.52702,0.85532,74.572,1.29272,0.462497,60.515,1.64606,1.01171,1.9895017,347.70166,85.60476,215.8889,1.0,1.2970747,352.78513,54.033504,202.15646,1.6415155,356.35217,90.16419,20.907684,1.3110648,340.3505,99.99991,34.614323,2.5621302,333.665,4923.7466,1.6460572,346.57318,4921.543,20.907688,215.88818,0.3638132,0.0087391995,0.099316135,0.5281315,0.11434145,0.6910935,0.19456503,0.0,0.6959332,0.008003788,0.296063,0.0,0.17616111,0.6608492,0.1629897,0.0,94.543335,100.0,100.0,100.0,100.0001,90.418594,75.58569,63.110485,56.70578,64.380936,258.15244,450.0,116.16859,257.20197,0.45149726,59.70309,5.247362,84.53738,60.129555,5.2495613,11.868788,3.8847349,3.4651768,3.4092963,3.5242958,15.846831,0.017216358,0.0044616526,0.00707934,2.6357067,1.9688048,68.63007,69.83996,72.672386,75.784195,80.96514
408,--,450.0,1.7666,0.983519,0.982013,67.6825,3.68956,0.545865,63.2362,1.99067,0.47741,55.1141,2.80439,0.925964,2.6912017,336.37253,54.620354,279.0436,1.0,1.9939412,345.2797,43.648426,266.5759,2.0431542,340.8325,98.20136,8.716288,1.8434535,333.60236,100.00004,21.201271,3.8080707,328.2641,5057.423,2.804388,339.56702,5055.8936,8.716287,279.04385,0.39791396,0.0015782344,0.04968555,0.55082226,0.15073743,0.7743931,0.07486946,0.0,0.86339486,0.0010387325,0.13556638,0.0,0.20058984,0.7524909,0.046919264,0.0,100.000015,100.00005,100.000015,100.00001,100.0,55.04352,50.254974,46.259274,44.416485,49.421104,236.47217,450.0,106.412476,257.25815,0.4137879,57.523647,3.567036,117.509476,45.986565,3.7727442,6.6808386,3.4100163,3.0869675,2.8977454,2.7880442,14.588104,0.020129688,0.004698252,0.008919709,3.7056832,1.6510657,60.899376,62.265316,64.823326,68.04176,73.0607
409,--,450.0,3.25999,0.964053,0.681526,70.089,3.98321,0.919249,68.8771,2.3919,0.439399,79.3712,2.60978,1.2958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
410,--,450.0,3.2857,0.85309,0.985317,52.6329,1.91777,0.34823,74.1372,2.1445,0.445025,61.7222,1.53011,1.08631,2.4175372,347.28546,34.825512,144.81589,1.0,2.1447067,349.6136,71.864235,135.1426,2.5902946,325.78293,98.53162,12.524361,2.3296385,339.31302,100.0,22.181108,2.4094374,334.8722,4782.4473,1.530108,344.65808,4780.73,12.524362,144.81567,0.7421733,0.013170073,0.09639235,0.14826429,0.09729038,0.7653062,0.13740343,0.0,0.9349601,0.011559606,0.05348025,0.0,0.19917966,0.7472008,0.053619575,0.0,63.4327,87.95893,100.00004,100.0,100.0,52.808575,57.13929,65.78002,75.644066,74.63959,283.70288,450.0,127.6663,257.68585,0.49541953,57.84488,4.677435,67.842766,73.767494,6.812678,6.15284,12.0103855,7.857513,4.351723,3.7033923,11.7733345,0.026681814,0.008137116,0.009927963,1.9113653,3.452179,67.05686,68.52288,71.986725,75.478645,76.65487
411,--,450.0,1.94625,0.698739,0.804684,65.8578,3.42402,0.491443,78.724,2.97803,0.451215,61.7601,2.34815,0.833481,3.4466448,351.86948,49.15332,261.0892,1.0,2.978846,352.26453,57.563923,247.47148,2.70222,339.00784,80.46825,10.001759,2.4822705,340.40607,99.99997,23.578926,3.2397895,334.9101,4831.122,2.3481472,346.0849,4828.932,10.001762,261.0888,0.5100279,0.030509397,0.06779183,0.39167088,0.14470045,0.76693803,0.08836152,0.0,0.8948227,0.027698634,0.07747865,0.0,0.19695488,0.7388547,0.06419039,0.0,87.61448,100.00008,100.0,100.00006,100.00004,64.72865,60.247543,53.970493,52.78149,60.927822,278.36777,450.0,125.26549,257.72342,0.48567727,46.8572,4.256883,85.7158,57.362377,5.179693,11.922131,4.393031,3.3708968,3.1803055,3.0648584,15.696601,0.033779155,0.007752956,0.015462831,3.4209232,2.0989814,69.28058,69.1524,71.3269,74.37691,79.46005
412,--,450.0,2.18053,0.604285,0.352679,74.48,3.01025,0.840949,55.9177,1.14679,0.478983,63.7351,2.10758,1.15391,1.9995562,329.0456,84.18343,234.95049,1.0,1.1557659,348.26215,43.493073,229.77386,1.5072939,347.63004,35.267876,10.546288,1.323289,341.6598,99.99993,15.718602,3.0589268,336.8851,5043.854,2.1075795,345.4432,5043.512,10.5462885,234.95027,0.57979757,0.057246644,0.18072325,0.18223254,0.13021867,0.7238742,0.1459071,0.0,0.87070274,0.04093587,0.08836141,0.0,0.19588704,0.73484886,0.06926408,0.0,47.056072,65.6455,82.665306,100.00001,100.0,51.56241,52.41474,57.896744,57.93158,55.20665,263.61954,450.0,118.62879,257.13577,0.46148455,59.32001,3.871554,81.68007,65.80689,5.2903214,3.860889,5.179934,8.348174,5.7186546,3.3391652,7.2934365,0.017447611,0.003813021,0.007847532,3.0747726,1.8776063,65.6222,70.02176,73.79631,75.70034,77.188255
413,--,450.0,2.17046,0.767471,0.543694,59.7068,3.78736,0.636305,70.6502,2.43797,0.470014,67.5461,2.15611,1.19737,3.104575,343.7905,63.657116,290.343,1.0,2.4403994,353.30618,56.478737,281.35858,3.0875773,332.85678,54.369408,8.226813,2.9191499,345.43857,100.0,17.213428,3.0642254,340.6961,4961.368,2.1561103,349.00314,4961.656,8.226812,290.343,0.6527221,0.025299193,0.09064278,0.23133592,0.14601561,0.74355054,0.110433854,0.0,0.9447966,0.020551661,0.034651704,0.0,0.19662224,0.7376069,0.06577089,0.0,54.781017,84.19032,100.0,100.000046,100.00003,59.424606,56.61625,58.031223,62.79805,62.43467,291.19934,450.0,131.0397,258.00107,0.5079123,45.436447,3.6083624,74.79145,67.54763,5.664947,4.8175836,10.091837,6.0227656,3.8587372,3.5303586,11.084713,0.033730425,0.010017279,0.015863933,3.7960334,2.3198214,71.45775,73.35079,76.13907,79.62859,80.886246
414,--,450.0,2.31024,0.635079,0.828023,62.5652,2.75023,0.906232,73.8072,1.57162,0.425149,50.2715,1.45905,0.863461,2.2092688,346.94073,90.68602,229.18748,1.0,1.574116,344.67108,59.42139,206.44139,1.6899651,335.7154,82.80177,12.035675,1.3599385,331.18784,100.00001,34.721546,2.346968,323.4215,4656.607,1.4590431,338.792,4651.1006,12.035688,229.18716,0.391639,0.03159633,0.0653231,0.5114416,0.1284796,0.7458553,0.1256651,0.0,0.8548177,0.03526452,0.10991781,0.0,0.17877202,0.6706437,0.1505843,0.0,83.383484,100.0,100.0,100.0,100.0,100.0,100.0,95.88277,69.05215,67.49782,253.92268,450.0,114.265205,257.15366,0.44380727,64.59688,3.829653,90.06475,64.06982,5.21282,10.082274,4.5734687,3.975043,3.7539546,3.6720994,24.841076,0.017224772,0.00401409,0.007434723,2.8259969,2.0651903,64.4006,60.738297,60.173626,66.80365,72.3658
415,--,450.0,1.57836,0.658994,0.426775,63.6664,3.60737,0.815041,67.5855,1.95298,0.413852,66.8915,1.32777,0.831635,2.7069728,340.72046,81.558,282.2705,1.0,1.9568969,355.79892,41.824623,269.76596,1.7891682,336.8164,42.677505,6.632988,1.6243187,346.22995,99.99994,19.139076,2.0998077,340.0415,4522.218,1.3277704,350.56528,4522.7744,6.6329875,282.27054,0.35131323,0.040096737,0.10986086,0.49872917,0.14392346,0.7433624,0.11271409,0.0,0.9099336,0.033805214,0.056261137,0.0,0.19266789,0.72277254,0.08455956,0.0,47.736362,72.99391,100.00001,100.0,100.00007,60.164772,49.441208,46.993626,50.113644,47.982185,256.6803,450.0,115.50614,257.30292,0.44891423,46.395184,3.4030015,102.283005,49.2076,3.834189,3.6190047,6.0498567,3.8812037,2.931817,2.6887884,14.612141,0.025499297,0.0047671488,0.011335885,3.652591,1.4661089,71.24577,74.478386,77.64628,81.730095,83.703636
416,--,450.0,3.30063,0.698114,0.361663,84.4422,1.8503,0.596178,77.4234,2.40899,0.451553,71.8483,1.50297,1.14771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
417,--,450.0,3.4919,0.716058,0.260211,70.0303,2.51055,0.811812,52.6935,1.11017,0.478151,61.1504,1.6582,1.10858,1.781396,325.82794,81.242615,193.80304,1.0,1.1147143,345.21454,46.988205,186.64505,1.5144637,343.18033,26.021082,13.085245,1.2320169,338.8593,100.00001,20.238575,2.6235108,334.3004,5045.2764,1.6581985,342.57504,5043.842,13.085247,193.8028,0.74135584,0.03096092,0.20496707,0.02271619,0.11927822,0.7370153,0.14370644,0.0,0.9201246,0.026195187,0.05368023,0.0,0.19693987,0.73879844,0.06426171,0.0,35.69973,52.060867,68.2825,84.57604,100.000015,62.18568,65.5401,64.96505,61.29041,56.77076,269.39774,450.0,121.22899,257.14615,0.471493,65.431244,3.9111607,71.049095,72.56135,6.5535426,3.5608358,4.2484713,5.896442,9.481036,9.570667,9.275649,0.01615742,0.004006596,0.006997982,2.5448842,3.1335418,64.694435,68.94767,70.84098,72.226616,73.52336
418,--,450.0,2.48935,0.691832,0.997058,62.6391,3.13511,0.713596,63.3479,2.644,0.417047,66.4964,2.36046,0.850333,3.1058109,336.49393,71.37237,237.22179,1.0,2.6448715,354.12354,59.408005,228.66443,2.4862978,335.7891,99.70579,13.288217,2.2482653,344.0737,100.0,21.841988,3.1490192,339.6464,4548.4556,2.36046,348.97507,4548.3716,13.288217,237.22171,0.64054644,0.033589773,0.11378325,0.21208057,0.13658097,0.7526541,0.11076494,0.0,0.88152325,0.028191235,0.09028552,0.0,0.19922209,0.74735993,0.053417973,0.0,67.89927,89.819824,100.000015,100.0,100.0,52.3211,47.716675,52.022884,61.75416,63.19999,289.91858,450.0,130.46336,257.71848,0.5062146,46.00412,4.001901,73.10339,66.33031,5.908731,5.9114456,11.446891,5.497519,3.4794922,3.1987438,10.65181,0.03462789,0.007678627,0.015725235,3.1310265,2.6023874,69.06087,72.18785,75.40009,79.63455,81.38346
419,--,450.0,3.7245,0.746589,0.49699,52.8619,2.3147,0.278126,55.3742,1.64831,0.436112,61.6044,1.49175,1.29928,2.0835514,328.51935,27.819029,171.24518,1.0,1.6492865,346.60077,60.214436,166.42603,2.3927298,326.0119,49.698994,13.11054,2.1418288,339.5589,100.00001,17.923935,2.3525832,334.7544,4712.538,1.4917475,343.2886,4710.482,13.110539,171.24516,0.829133,0.02771183,0.1217449,0.021410286,0.11394692,0.75392854,0.13212451,0.0,0.9473833,0.02308676,0.029529978,0.0,0.20595628,0.77262247,0.021421233,0.0,42.97514,64.6578,84.47826,97.8357,100.00001,47.133656,67.7325,73.314476,70.88939,65.61592,290.5309,450.0,130.73892,257.63702,0.5069586,61.56324,4.1846004,57.68292,81.369835,8.494933,4.0306673,5.8384523,10.170179,13.97732,8.545526,6.928398,0.021902438,0.0077428697,0.009826197,2.3089454,3.7235603,64.77518,69.20864,71.66578,73.05978,73.964874
420,--,450.0,3.49553,0.646679,0.481423,82.7061,2.93602,0.597148,64.5659,2.94158,0.461935,81.0992,1.0829,1.26474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
421,--,450.0,3.36705,0.825115,0.391213,73.0014,2.32973,0.920322,84.3152,2.27043,0.415114,65.1734,2.97435,1.23199,2.66757,357.46057,92.048996,197.80634,1.0,2.2709248,355.19287,73.025375,174.18512,3.1558928,346.1514,39.121284,13.145472,2.7975507,346.80038,99.99999,36.76179,3.7522874,338.3234,4537.039,2.9743502,349.41412,4537.0537,13.145473,197.80632,0.6362497,0.013454861,0.097379,0.25291643,0.11071285,0.72377086,0.16551632,0.0,0.9416872,0.014329736,0.043983046,0.0,0.16956152,0.63609153,0.19434696,0.0,54.821033,83.31309,100.00005,100.0,100.0,100.000015,100.0,89.980576,82.84669,77.004555,297.06787,450.0,133.68054,258.1168,0.51790994,49.825695,3.5761757,63.10523,75.7511,6.8003054,5.501846,11.076588,7.7773743,5.0324907,4.6018558,25.723467,0.03250667,0.0113057075,0.013296656,2.3457594,3.6908963,76.77436,73.99174,76.41907,80.85495,82.37122
422,--,450.0,1.79031,0.602483,0.395402,72.6612,1.64573,0.857282,72.0152,1.74329,0.477959,57.323,2.91756,0.951586,2.0157382,345.1626,85.73763,133.07364,1.0,1.7434931,348.77155,66.2055,114.917984,1.8937645,345.81128,39.54011,8.772698,1.6594108,337.86948,99.9999,26.915691,3.8968983,330.473,5055.277,2.9175577,342.3457,5052.9883,8.772702,133.07349,0.35559088,0.0409972,0.06947794,0.533934,0.08061629,0.7690344,0.15034935,0.0,0.88505757,0.041925266,0.07301717,0.0,0.18001014,0.6752884,0.14470148,0.0,72.16179,100.00004,100.0,100.0,100.0,91.91629,74.13379,63.513073,64.45056,69.06467,247.73459,450.0,111.48056,257.22525,0.43350315,64.66209,4.936249,93.55927,61.758278,4.704681,7.09402,5.5357165,3.6826034,3.5308757,3.6790469,20.271093,0.018242717,0.00480794,0.00587245,1.6478969,1.7042235,64.836754,66.35057,69.21684,72.68413,75.84136
423,--,450.0,3.82578,0.791583,0.433577,80.1379,1.71043,0.934742,56.5138,1.22651,0.448514,75.6478,2.49459,0.812214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
424,--,450.0,3.18904,0.663407,0.981856,74.4632,3.32119,0.320019,53.4687,1.17463,0.441126,59.5097,2.37033,1.17014,2.078555,326.59674,32.035957,247.2924,1.0,1.1856322,346.18167,45.038147,248.96324,1.6559815,347.61325,98.18548,23.097963,1.3745452,335.13998,100.0,21.427742,3.2607315,332.6597,4758.058,2.3703294,342.30432,4757.5405,23.097965,247.29233,0.6397845,0.038297888,0.1282708,0.19364682,0.13611065,0.72894764,0.1349417,0.0,0.74896735,0.027282322,0.22375032,0.0,0.20572011,0.77173656,0.022543306,0.0,90.4017,100.000015,100.00008,100.00002,100.000015,30.152786,34.077114,38.31349,49.361397,57.91161,264.3871,450.0,118.97418,257.18124,0.46280447,61.763344,4.824971,79.575455,63.90049,5.8435993,10.552544,8.209046,3.8160632,3.3380573,3.1328924,0.4492228,0.017047368,0.0041780523,0.0079593025,3.3378394,2.5885122,61.07892,64.34876,67.20284,71.28947,75.313576
425,--,450.0,2.92633,0.946375,0.358079,53.9549,2.3608,0.299362,64.7502,1.75945,0.453152,83.9232,1.78351,1.26758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
